Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
93.2,95.19,93.05,94.4,62299984,0,1,93.2,95.19,93.05,94.4,62299984
93.37,95.51,92.9,94.34,27841803,0,1,93.37,95.51,92.9,94.34,27841803
92.9,93.6,92.63,93.45,16321193,0,1,92.9,93.6,92.63,93.45,16321193
92.37,93.25,91.79,92.9,18859351,0,1,92.37,93.25,91.79,92.9,18859351
92.31,92.62,91.6,92.31,20127871,0,1,92.31,92.62,91.6,92.31,20127871
91.68,92.08,91.13,92.05,21185049,0,1,91.68,92.08,91.13,92.05,21185049
90.07,92.06,89.63,91.98,26437398,0,1,90.07,92.06,89.63,91.98,26437398
90.78,91.98,90.17,90.44,32551123,0,1,90.78,91.98,90.17,90.44,32551123
89.69,90.24,88.83,89.53,27012543,0,1,89.69,90.24,88.83,89.53,27012543
87.2,88.39,86.7,88.26,27328667,0,1,87.2,88.39,86.7,88.26,27328667
89.76,89.82,87.73,88.15,27048198,0,1,89.76,89.82,87.73,88.15,27048198
88.82,89.89,87.63,89.89,27190527,0,1,88.82,89.89,87.63,89.89,27190527
86.99,89.39,86.5,87.23,36097370,0,1,86.99,89.39,86.5,87.23,36097370
90.59,91.05,88.89,89.43,32850666,0,1,90.59,91.05,88.89,89.43,32850666
89.94,91.48,89.792,91.01,33215885,0,1,89.94,91.48,89.792,91.01,33215885
89.19,90.06,87.19,89.73,42431375,0,1,89.19,90.06,87.19,89.73,42431375
85.95,87.46,83.26,87.19,45124302,0,1,85.95,87.46,83.26,87.19,45124302
86.95,87.67,83,83,52021230,0,1,86.95,87.67,83,83,52021230
77.03,87.14,72,82.09,83710727,0,1,77.03,87.14,72,82.09,83710727
87.52,89.18,85.61,86.06,62778680,0,1,87.52,89.18,85.61,86.06,62778680
93.54,94.77,90.46,90.56,44598224,0,1,93.54,94.77,90.46,90.56,44598224
94.63,96.1,94.161,95.31,23251271,0,1,94.63,96.1,94.161,95.31,23251271
94.08,95.85,94.04,95.17,22278848,0,1,94.08,95.85,94.04,95.17,22278848
94.42,94.46,93.39,93.93,18313531,0,1,94.42,94.46,93.39,93.93,18313531
93.54,94.72,93.21,94.42,15929656,0,1,93.54,94.72,93.21,94.42,15929656
94.05,94.73,93.35,93.43,17451768,0,1,94.05,94.73,93.35,93.43,17451768
92.7,94.44,91.19,94.19,27120375,0,1,92.7,94.44,91.19,94.19,27120375
93.73,94.76,92.9006,93.62,22491031,0,1,93.73,94.76,92.9006,93.62,22491031
95.68,95.9,93.63,94.15,21624153,0,1,95.68,95.9,93.63,94.15,21624153
95.38,95.4,93.61,94.3,23199145,0,1,95.38,95.4,93.61,94.3,23199145
97.18,98.74,94.42,95.12,42271318,0,1,97.18,98.74,94.42,95.12,42271318
95.25,97.09,95.18,96.44,29629221,0,1,95.25,97.09,95.18,96.44,29629221
93.79,94.73,93.33,94.06,20136036,0,1,93.79,94.73,93.33,94.06,20136036
93.53,95.08,92.8,94.14,29343117,0,1,93.53,95.08,92.8,94.14,29343117
94.95,96.33,93.95,94.01,46509045,0,1,94.95,96.33,93.95,94.01,46509045
94.91,95.81,91.8,95.21,86211323,0,1,94.91,95.81,91.8,95.21,86211323
96.32,97.28,94.74,96.99,64648320,0,1,96.32,97.28,94.74,96.99,64648320
94.84,95.56,93.31,95.29,35235993,0,1,94.84,95.56,93.31,95.29,35235993
96.58,96.61,93.8301,94.17,38585381,0,1,96.58,96.61,93.8301,94.17,38585381
97.35,97.76,95.88,96.95,33444930,0,1,97.35,97.76,95.88,96.95,33444930
96.96,97.45,94.81,95.44,29418833,0,1,96.96,97.45,94.81,95.44,29418833
96.74,97.58,95.92,97.04,28299518,0,1,96.74,97.58,95.92,97.04,28299518
98.95,99.24,97.1427,98.39,39453332,0,1,98.95,99.24,97.1427,98.39,39453332
95.85,98.6,95.36,97.91,54860541,0,1,95.85,98.6,95.36,97.91,54860541
92.55,95.39,92.54,94.97,54001635,0,1,92.55,95.39,92.54,94.97,54001635
90.28,90.86,89.77,90.85,21804086,0,1,90.28,90.86,89.77,90.85,21804086
90,90.99,89.42,89.76,30886601,0,1,90,90.99,89.42,89.76,30886601
90.46,90.8,89.65,89.68,26627849,0,1,90.46,90.8,89.65,89.68,26627849
88.66,90.22,88.42,90.1,29976670,0,1,88.66,90.22,88.42,90.1,29976670
87.35,88.22,86.77,87.95,23245873,0,1,87.35,88.22,86.77,87.95,23245873
86.73,87.6,85.6499,85.88,23307402,0,1,86.73,87.6,85.6499,85.88,23307402
86.29,86.75,85.445,85.65,24399340,0,1,86.29,86.75,85.445,85.65,24399340
87.8,87.85,85.231,87.22,33059921,0,1,87.8,87.85,85.231,87.22,33059921
86.49,88.1846,86.39,87.55,24635915,0,1,86.49,88.1846,86.39,87.55,24635915
87.4,87.44,86.3401,87.285,16908781,0,1,87.4,87.44,86.3401,87.285,16908781
86.77,87.95,86.49,86.91,25260045,0,1,86.77,87.95,86.49,86.91,25260045
86.6,86.7,85.57,85.765,23233183,0,1,86.6,86.7,85.57,85.765,23233183
86.61,87.5,85.73,85.8,35957872,0,1,86.61,87.5,85.73,85.8,35957872
88.12,88.34,86.8283,88.01,38214647,0,1,88.12,88.34,86.8283,88.01,38214647
89.26,89.4,87.835,87.98,27301967,0,1,89.26,89.4,87.835,87.98,27301967
87.66,89.25,87.45,88.86,41370227,0,1,87.66,89.25,87.45,88.86,41370227
84.96,87.97,84.76,87.88,50667853,0,1,84.96,87.97,84.76,87.88,50667853
83.41,84.97,83.31,84.74,29383079,0,1,83.41,84.97,83.31,84.74,29383079
82.83,82.98,82.12,82.51,23353194,0,1,82.83,82.98,82.12,82.51,23353194
81.64,83.19,81.57,82.905,26782573,0,1,81.64,83.19,81.57,82.905,26782573
81.76,82.22,81.34,81.79,18350287,0,1,81.76,82.22,81.34,81.79,18350287
80.82,81.51,80.45,81.06,13693666,0,1,80.82,81.51,80.45,81.06,13693666
80.55,80.93,80.07,80.71,18805087,0,1,80.55,80.93,80.07,80.71,18805087
81.37,82.09,81.2,81.53,11417882,0,1,81.37,82.09,81.2,81.53,11417882
82.31,82.9,81.36,81.83,18656811,0,1,82.31,82.9,81.36,81.83,18656811
80.83,82.6,80.81,82.16,21531208,0,1,80.83,82.6,80.81,82.16,21531208
80.6,81.19,79.32,80.67,16497538,0,1,80.6,81.19,79.32,80.67,16497538
81.82,82,80.13,80.67,16915471,0,1,81.82,82,80.13,80.67,16915471
81.87,82.46,81.51,82.14,16143093,0,1,81.87,82.46,81.51,82.14,16143093
82.14,82.95,81.51,82.05,20863877,0,1,82.14,82.95,81.51,82.05,20863877
81.35,82.53,81.25,82.44,31774993,0,1,81.35,82.53,81.25,82.44,31774993
79.76,81.35,79.56,80.445,18923300,0,1,79.76,81.35,79.56,80.445,18923300
79.3,80.38,78.66,80.29,18119012,0,1,79.3,80.38,78.66,80.29,18119012
79.95,80.07,78.88,79.19,16134580,0,1,79.95,80.07,78.88,79.19,16134580
80.25,81.0745,80,80.145,11982008,0,1,80.25,81.0745,80,80.145,11982008
79.6,80.66,79.43,80.55,14160865,0,1,79.6,80.66,79.43,80.55,14160865
80.43,80.6,79.08,79.335,16321339,0,1,80.43,80.6,79.08,79.335,16321339
80.35,81.31,80.25,80.54,19567937,0,1,80.35,81.31,80.25,80.54,19567937
80.19,80.92,80.08,80.48,13402749,0,1,80.19,80.92,80.08,80.48,13402749
80.47,81.1,79.46,80.55,23056899,0,1,80.47,81.1,79.46,80.55,23056899
81.25,81.69,80.55,80.63,17955389,0,1,81.25,81.69,80.55,80.63,17955389
80.33,81.38,80.23,80.88,21613674,0,1,80.33,81.38,80.23,80.88,21613674
81.41,81.52,80.18,80.42,27069884,0,1,81.41,81.52,80.18,80.42,27069884
78.94,81.845,78.67,81.37,49437996,0,1,78.94,81.845,78.67,81.37,49437996
77.72,78.53,77.65,78.44,21512309,0,1,77.72,78.53,77.65,78.44,21512309
77.87,77.89,76.79,77.46,21285310,0,1,77.87,77.89,76.79,77.46,21285310
78.48,79.03,77.93,78.01,18874054,0,1,78.48,79.03,77.93,78.01,18874054
79.1,79.23,78.03,78.51,19943595,0,1,79.1,79.23,78.03,78.51,19943595
78,78.94,77.56,78.425,19749428,0,1,78,78.94,77.56,78.425,19749428
77.97,78.81,77.05,78.1,28663026,0,1,77.97,78.81,77.05,78.1,28663026
78.55,78.8,77.22,77.56,22311318,0,1,78.55,78.8,77.22,77.56,22311318
79.33,79.69,78.6301,78.81,14691991,0,1,79.33,79.69,78.6301,78.81,14691991
79.24,79.76,78.11,78.99,24136358,0,1,79.24,79.76,78.11,78.99,24136358
80.01,80.96,78.32,78.77,28999005,0,1,80.01,80.96,78.32,78.77,28999005
80.01,81.39,79.52,80.465,26430258,0,1,80.01,81.39,79.52,80.465,26430258
81.83,81.9,80.23,80.68,23775344,0,1,81.83,81.9,80.23,80.68,23775344
81.87,82.93,81.63,81.91,25446032,0,1,81.87,82.93,81.63,81.91,25446032
82.77,82.94,81.48,81.53,29660356,0,1,82.77,82.94,81.48,81.53,29660356
84.1,85.59,82.41,82.41,73728080,0,1,84.1,85.59,82.41,82.41,73728080
84.32,84.74,83.65,84.63,45547963,0,1,84.32,84.74,83.65,84.63,45547963
84,84.49,83.54,83.62,27171852,0,1,84,84.49,83.54,83.62,27171852
81.54,83.15,81.24,83.09,28796761,0,1,81.54,83.15,81.24,83.09,28796761
81.48,82.11,80.37,80.775,24214983,0,1,81.48,82.11,80.37,80.775,24214983
82.47,83.07,82.15,82.31,13769687,0,1,82.47,83.07,82.15,82.31,13769687
83.55,83.66,82.27,82.705,22390943,0,1,83.55,83.66,82.27,82.705,22390943
83.17,83.69,82.44,83.515,19634173,0,1,83.17,83.69,82.44,83.515,19634173
81.93,83.94,81.92,83.01,26883094,0,1,81.93,83.94,81.92,83.01,26883094
82.21,82.61,81.91,82.04,12529738,0,1,82.21,82.61,81.91,82.04,12529738
82.5,82.8,81.71,82.17,15927281,0,1,82.5,82.8,81.71,82.17,15927281
82.63,83.1,81.84,82.275,18966732,0,1,82.63,83.1,81.84,82.275,18966732
82.65,83.42,82.22,82.32,17467042,0,1,82.65,83.42,82.22,82.32,17467042
80.8,82.81,80.8,82.44,19062934,0,1,80.8,82.81,80.8,82.44,19062934
82.25,82.56,81.44,81.555,19664053,0,1,82.25,82.56,81.44,81.555,19664053
82.5,82.72,80.87,81.665,22058167,0,1,82.5,82.72,80.87,81.665,22058167
82.9,83.5,82.21,82.215,19734277,0,1,82.9,83.5,82.21,82.215,19734277
83.81,84.34,82.41,83.195,24527686,0,1,83.81,84.34,82.41,83.195,24527686
83.38,83.95,82.88,83.3,18372582,0,1,83.38,83.95,82.88,83.3,18372582
82.72,83.77,82.14,83.01,32794800,0,1,82.72,83.77,82.14,83.01,32794800
85.5,85.52,82.92,82.92,37436147,0,1,85.5,85.52,82.92,82.92,37436147
84.71,86.0699,84.52,85.31,32576522,0,1,84.71,86.0699,84.52,85.31,32576522
83.92,84.96,83.3,84.43,27357333,0,1,83.92,84.96,83.3,84.43,27357333
83.39,84.6,83.07,83.8,44466323,0,1,83.39,84.6,83.07,83.8,44466323
81.12,83,81,82.75,42099523,0,1,81.12,83,81,82.75,42099523
79.25,81.24,79.17,80.91,36912446,0,1,79.25,81.24,79.17,80.91,36912446
78.36,79.78,78.34,79.365,22169969,0,1,78.36,79.78,78.34,79.365,22169969
77.96,78.12,77.36,78.07,19305406,0,1,77.96,78.12,77.36,78.07,19305406
78.6,79.38,77.68,78.05,18557296,0,1,78.6,79.38,77.68,78.05,18557296
78.1,79.05,77.91,78.93,16093319,0,1,78.1,79.05,77.91,78.93,16093319
77.8,78.43,77.26,77.57,20215704,0,1,77.8,78.43,77.26,77.57,20215704
78.5,79.26,77.55,77.55,23067057,0,1,78.5,79.26,77.55,77.55,23067057
79.68,79.91,78.63,79.44,18925097,0,1,79.68,79.91,78.63,79.44,18925097
80.9,81.33,79.83,80.005,24488581,0,1,80.9,81.33,79.83,80.005,24488581
81.23,81.99,81.05,81.21,27825733,0,1,81.23,81.99,81.05,81.21,27825733
79.3,81.15,78.85,80.895,28126686,0,1,79.3,81.15,78.85,80.895,28126686
79.61,79.7,78.52,79.6,18634973,0,1,79.61,79.7,78.52,79.6,18634973
79,79.855,78.52,79.75,21662537,0,1,79,79.855,78.52,79.75,21662537
80.68,81.23,78.62,78.97,30739197,0,1,80.68,81.23,78.62,78.97,30739197
79.88,81.37,79.72,80.41,31111891,0,1,79.88,81.37,79.72,80.41,31111891
78.5,80.2,78.5,79.56,25593800,0,1,78.5,80.2,78.5,79.56,25593800
78.5,79.48,78.1,78.45,18897133,0,1,78.5,79.48,78.1,78.45,18897133
79.96,80.19,78.38,78.84,24139056,0,1,79.96,80.19,78.38,78.84,24139056
79.55,80.34,79.2,79.895,36931698,0,1,79.55,80.34,79.2,79.895,36931698
76.986,79.84,76.95,79.42,45851177,0,1,76.986,79.84,76.95,79.42,45851177
75.94,76.9,75.45,76.71,22426421,0,1,75.94,76.9,75.45,76.71,22426421
75.3,76.91,75.08,75.6,25254400,0,1,75.3,76.91,75.08,75.6,25254400
76.46,76.48,75.5,75.74,18621860,0,1,76.46,76.48,75.5,75.74,18621860
76.86,76.87,75.89,76.23,17234976,0,1,76.86,76.87,75.89,76.23,17234976
75.09,76.75,75.03,76.51,20877427,0,1,75.09,76.75,75.03,76.51,20877427
74.85,75.34,74.5,75.19,15811344,0,1,74.85,75.34,74.5,75.19,15811344
74.05,74.83,73.45,74.44,16194322,0,1,74.05,74.83,73.45,74.44,16194322
75.68,75.7,74.25,74.47,21210994,0,1,75.68,75.7,74.25,74.47,21210994
75.71,75.98,75.21,75.615,15062573,0,1,75.71,75.98,75.21,75.615,15062573
75.09,76.35,75.01,75.63,20277368,0,1,75.09,76.35,75.01,75.63,20277368
75.19,75.58,73.86,75.4,26957714,0,1,75.19,75.58,73.86,75.4,26957714
76.11,76.14,73.75,74.99,41955258,0,1,76.11,76.14,73.75,74.99,41955258
78,78.16,75.75,75.91,42649491,0,1,78,78.16,75.75,75.91,42649491
76.85,78.02,74.21,78,61293468,0,1,76.85,78.02,74.21,78,61293468
76.9,77.638,76,76.24,53306422,0,1,76.9,77.638,76,76.24,53306422
76.71,76.88,75.63,75.78,20109977,0,1,76.71,76.88,75.63,75.78,20109977
77.98,78.47,77.29,77.495,19260820,0,1,77.98,78.47,77.29,77.495,19260820
77.65,78.19,77.04,77.83,16746503,0,1,77.65,78.19,77.04,77.83,16746503
77.17,77.75,76.68,77.65,19519458,0,1,77.17,77.75,76.68,77.65,19519458
76.16,77.3,75.85,76.74,25096737,0,1,76.16,77.3,75.85,76.74,25096737
75.72,76.31,74.82,76.24,22821614,0,1,75.72,76.31,74.82,76.24,22821614
74.04,75.32,73.84,75.18,21791529,0,1,74.04,75.32,73.84,75.18,21791529
76.4,76.57,73.54,74.05,34133974,0,1,76.4,76.57,73.54,74.05,34133974
76.42,77.2,76.0291,76.28,25918564,0,1,76.42,77.2,76.0291,76.28,25918564
77.23,78.08,75.85,76.45,25179561,0,1,77.23,78.08,75.85,76.45,25179561
77.84,78,76.21,76.72,19190194,0,1,77.84,78,76.21,76.72,19190194
78.2,78.62,77.2,77.74,21004109,0,1,78.2,78.62,77.2,77.74,21004109
76.74,78.23,76.08,78.175,23960953,0,1,76.74,78.23,76.08,78.175,23960953
76.76,77.36,75.82,76.15,22045333,0,1,76.76,77.36,75.82,76.15,22045333
77.23,77.59,75.365,76.15,27399288,0,1,77.23,77.59,75.365,76.15,27399288
77.98,79.2455,76.86,77.19,26452191,0,1,77.98,79.2455,76.86,77.19,26452191
78.58,78.93,77.7,78.45,18177475,0,1,78.58,78.93,77.7,78.45,18177475
79.54,79.8,77.86,78.02,20040439,0,1,79.54,79.8,77.86,78.02,20040439
79.85,80.59,79.1,79.22,14370763,0,1,79.85,80.59,79.1,79.22,14370763
80.49,80.96,79.71,80.02,14134666,0,1,80.49,80.96,79.71,80.02,14134666
81.02,81.28,80.51,80.775,10647388,0,1,81.02,81.28,80.51,80.775,10647388
81.03,81.43,80.75,80.77,7685481,0,1,81.03,81.43,80.75,80.77,7685481
82.02,82.17,80.4,80.61,19865820,0,1,82.02,82.17,80.4,80.61,19865820
80.08,81.89,80,81.45,31395770,0,1,80.08,81.89,80,81.45,31395770
78.75,80,78.33,79.88,43334992,0,1,78.75,80,78.33,79.88,43334992
76.89,78.4,76.51,78.4,34222081,0,1,76.89,78.4,76.51,78.4,34222081
75.01,76.41,74.9,76.11,29203904,0,1,75.01,76.41,74.9,76.11,29203904
76.19,77.39,74.59,74.69,31554593,0,1,76.19,77.39,74.59,74.69,31554593
78.46,78.58,76.56,76.99,29396532,0,1,78.46,78.58,76.56,76.99,29396532
77.16,78.88,77.02,77.83,28091617,0,1,77.16,78.88,77.02,77.83,28091617
76.52,78.52,76.48,77.73,33492661,0,1,76.52,78.52,76.48,77.73,33492661
76.65,77.55,76.07,76.18,32210532,0,1,76.65,77.55,76.07,76.18,32210532
75.2,76.93,74.78,76.84,25358584,0,1,75.2,76.93,74.78,76.84,25358584
76.18,77.25,75.4,76.52,25733853,0,1,76.18,77.25,75.4,76.52,25733853
75.8,76.76,75.36,76.36,24306446,0,1,75.8,76.76,75.36,76.36,24306446
74.83,75.55,74.66,75.24,14390520,0,1,74.83,75.55,74.66,75.24,14390520
75.38,75.73,74.4,74.88,16689857,0,1,75.38,75.73,74.4,74.88,16689857
75.33,75.91,75.04,75.46,16773884,0,1,75.33,75.91,75.04,75.46,16773884
77.26,77.31,74.8,75.1,31789866,0,1,77.26,77.31,74.8,75.1,31789866
77.67,78.27,77.23,77.7,15992035,0,1,77.67,78.27,77.23,77.7,15992035
75.53,77.78,75.51,77.62,32721585,0,1,75.53,77.78,75.51,77.62,32721585
74.21,75.74,74.13,75.63,32250205,0,1,74.21,75.74,74.13,75.63,32250205
73.54,74.35,73.35,74.01,22103831,0,1,73.54,74.35,73.35,74.01,22103831
74.5,74.5,73.5,73.75,23060382,0,1,74.5,74.5,73.5,73.75,23060382
72.8,73.99,72.51,73.6,19154862,0,1,72.8,73.99,72.51,73.6,19154862
74.01,74.54,73.11,73.33,25441163,0,1,74.01,74.54,73.11,73.33,25441163
74.45,74.8,73.9,74.34,20696643,0,1,74.45,74.8,73.9,74.34,20696643
74.88,75.655,73.88,74.24,28701191,0,1,74.88,75.655,73.88,74.24,28701191
74.27,74.93,74.04,74.88,19476878,0,1,74.27,74.93,74.04,74.88,19476878
74.74,75.24,73.64,74.25,26448451,0,1,74.74,75.24,73.64,74.25,26448451
74.28,75.14,73.54,74.72,26536609,0,1,74.28,75.14,73.54,74.72,26536609
74.95,74.98,74.03,74.61,18735123,0,1,74.95,74.98,74.03,74.61,18735123
75.36,75.4799,74.61,75,21575126,0,1,75.36,75.4799,74.61,75,21575126
75.39,75.855,75.02,75.6,20774381,0,1,75.39,75.855,75.02,75.6,20774381
74.89,75.6,74.31,75.26,21383194,0,1,74.89,75.6,74.31,75.26,21383194
76.51,76.8,74.42,74.83,35912588,0,1,76.51,76.8,74.42,74.83,35912588
74.23,75.77,73.65,75.76,39326471,0,1,74.23,75.77,73.65,75.76,39326471
75.47,75.52,73.7,73.88,40727330,0,1,75.47,75.52,73.7,73.88,40727330
74.93,75.7,74.45,74.99,44544325,0,1,74.93,75.7,74.45,74.99,44544325
75.05,75.35,72.9,74.11,83269554,0,1,75.05,75.35,72.9,74.11,83269554
75.45,76.88,74.78,75.86,106119520,0,1,75.45,76.88,74.78,75.86,106119520
80.18,81.16,79.57,80.77,74211768,0,1,80.18,81.16,79.57,80.77,74211768
80.74,80.8,79.76,80.28,30168921,0,1,80.74,80.8,79.76,80.28,30168921
80.2,80.8183,79.32,80.67,32247520,0,1,80.2,80.8183,79.32,80.67,32247520
79.38,80.63,79.01,80.04,35055800,0,1,79.38,80.63,79.01,80.04,35055800
78.815,79.85,78.01,78.37,41862393,0,1,78.815,79.85,78.01,78.37,41862393
77.56,78.74,77.15,78.69,32252403,0,1,77.56,78.74,77.15,78.69,32252403
75.6,77.09,75.38,76.95,34701260,0,1,75.6,77.09,75.38,76.95,34701260
74.23,76,73.75,75.95,76341638,0,1,74.23,76,73.75,75.95,76341638
70.79,73.35,70.58,72.63,53529459,0,1,70.79,73.35,70.58,72.63,53529459
71.69,73.8,70.32,73.21,61528317,0,1,71.69,73.8,70.32,73.21,61528317
74,74.18,72.05,73.59,50299288,0,1,74,74.18,72.05,73.59,50299288
73.23,74.78,72.52,72.99,43937638,0,1,73.23,74.78,72.52,72.99,43937638
75.59,76.5,72.76,72.91,52146162,0,1,75.59,76.5,72.76,72.91,52146162
77.28,77.7601,75.85,75.91,32487174,0,1,77.28,77.7601,75.85,75.91,32487174
76.18,77.71,75.1,77.52,32975514,0,1,76.18,77.71,75.1,77.52,32975514
77.05,77.95,76.24,76.29,25317488,0,1,77.05,77.95,76.24,76.29,25317488
77.19,77.89,76.85,77.555,25729191,0,1,77.19,77.89,76.85,77.555,25729191
77.76,78.06,77.26,77.44,23340173,0,1,77.76,78.06,77.26,77.44,23340173
76.57,77.48,75.64,77.08,36487612,0,1,76.57,77.48,75.64,77.08,36487612
78.78,78.82,75.9,76.55,55090157,0,1,78.78,78.82,75.9,76.55,55090157
79.35,79.7067,78.6,79.04,35899444,0,1,79.35,79.7067,78.6,79.04,35899444
78.12,79.199,77.91,79,34030635,0,1,78.12,79.199,77.91,79,34030635
77.59,78.8416,77.33,78.79,28872012,0,1,77.59,78.8416,77.33,78.79,28872012
78.6,78.94,77.13,77.22,37354970,0,1,78.6,78.94,77.13,77.22,37354970
78.1,78.62,77.51,78.535,30596541,0,1,78.1,78.62,77.51,78.535,30596541
76.33,78.63,76.04,78.29,36721000,0,1,76.33,78.63,76.04,78.29,36721000
77,77.53,75.95,76.8,31917700,0,1,77,77.53,75.95,76.8,31917700
77.4,78.3,76.44,77.91,76638600,0,1,77.4,78.3,76.44,77.91,76638600
76.77,77.33,76.52,77,22983300,0,1,76.77,77.33,76.52,77,22983300
75.96,77.25,75.57,76.43,28647200,0,1,75.96,77.25,75.57,76.43,28647200
73.52,76.23,73.07,76.08,37672600,0,1,73.52,76.23,73.07,76.08,37672600
77.15,77.25,73.43,74.58,49576900,0,1,77.15,77.25,73.43,74.58,49576900
78.02,78.3,77.1,77.48,26676800,0,1,78.02,78.3,77.1,77.48,26676800
77.13,78.36,77.05,77.92,32219000,0,1,77.13,78.36,77.05,77.92,32219000
76.52,77.95,76.51,77.43,29864000,0,1,76.52,77.95,76.51,77.43,29864000
77.59,78.17,76.2,76.67,28769300,0,1,77.59,78.17,76.2,76.67,28769300
77.26,78.17,77.01,77.89,28149300,0,1,77.26,78.17,77.01,77.89,28149300
76.1,77.38,75.598,77.26,29407300,0,1,76.1,77.38,75.598,77.26,29407300
75.89,76.93,75.53,75.95,26625500,0,1,75.89,76.93,75.53,75.95,26625500
77.14,77.48,75.6,75.83,32330200,0,1,77.14,77.48,75.6,75.83,32330200
75.01,76.7,74.82,76.68,34785800,0,1,75.01,76.7,74.82,76.68,34785800
74.3,74.82,74.01,74.82,26224300,0,1,74.3,74.82,74.01,74.82,26224300
74,74.43,73.73,73.855,21922800,0,1,74,74.43,73.73,73.855,21922800
75.27,75.49,74.46,74.63,36238700,0,1,75.27,75.49,74.46,74.63,36238700
75,75.99,74.73,75.9601,23886100,0,1,75,75.99,74.73,75.9601,23886100
74.94,75.28,74.79,75.02,19691100,0,1,74.94,75.28,74.79,75.02,19691100
74.34,74.73,73.57,74.57,20874600,0,1,74.34,74.73,73.57,74.57,20874600
74.92,75.19,74.4149,74.57,20075900,0,1,74.92,75.19,74.4149,74.57,20075900
74.97,75.18,74.62,74.81,22878000,0,1,74.97,75.18,74.62,74.81,22878000
74.81,75.58,74.77,75.29,26618600,0,1,74.81,75.58,74.77,75.29,26618600
74,74.72,73.96,74.59,23913200,0,1,74,74.72,73.96,74.59,23913200
74.32,74.65,73,73.63,38846600,0,1,74.32,74.65,73,73.63,38846600
73.97,74.38,73.69,74.296,22182800,0,1,73.97,74.38,73.69,74.296,22182800
73.12,74.25,73.05,73.77,29198500,0,1,73.12,74.25,73.05,73.77,29198500
73.09,73.3301,72.22,72.83,27374400,0,1,73.09,73.3301,72.22,72.83,27374400
73.46,73.91,73.06,73.44,24544100,0,1,73.46,73.91,73.06,73.44,24544100
73.4,73.43,72.56,73.06,27155700,0,1,73.4,73.43,72.56,73.06,27155700
73,74,72.7,73.17,38093400,0,1,73,74,72.7,73.17,38093400
72.02,73.72,71.79,72.47,30940200,0,1,72.02,73.72,71.79,72.47,30940200
73.2,73.59,72.18,72.69,34820400,0,1,73.2,73.59,72.18,72.69,34820400
72.36,73.88,72.36,73.51,30656900,0,1,72.36,73.88,72.36,73.51,30656900
72.22,73.22,71.55,72.36,43456400,0,1,72.22,73.22,71.55,72.36,43456400
74,74.165,72.44,72.65,43909200,0,1,74,74.165,72.44,72.65,43909200
74.21,75.19,74.13,74.677,36823000,0,1,74.21,75.19,74.13,74.677,36823000
74.72,74.92,73.4229,73.71,41126900,0,1,74.72,74.92,73.4229,73.71,41126900
75.17,75.5,73.85,74.92,41640000,0,1,75.17,75.5,73.85,74.92,41640000
74.99,75.67,74.662,75.19,45823100,0,1,74.99,75.67,74.662,75.19,45823100
75.96,76.74,74.51,74.98,124006900,0,1,75.96,76.74,74.51,74.98,124006900
69.74,71.33,69.61,71.29,77435900,0,1,69.74,71.33,69.61,71.29,77435900
69.76,69.77,68.61,69.27,40301800,0,1,69.76,69.77,68.61,69.27,40301800
68.81,69.96,68.5,69.4,49431600,0,1,68.81,69.96,68.5,69.4,49431600
66.8,68.46,66.16,68.4199,42262200,0,1,66.8,68.46,66.16,68.4199,42262200
67.03,67.85,66.04,66.4099,38024200,0,1,67.03,67.85,66.04,66.4099,38024200
67.54,67.94,67.07,67.66,29541600,0,1,67.54,67.94,67.07,67.66,29541600
67.96,68.0899,66.26,67.165,44213200,0,1,67.96,68.0899,66.26,67.165,44213200
67.13,68.17,66.9,67.9,38468000,0,1,67.13,68.17,66.9,67.9,38468000
65.28,66.59,64.79,66.34,39167800,0,1,65.28,66.59,64.79,66.34,39167800
63.31,65.34,63.05,64.8725,44388200,0,1,63.31,65.34,63.05,64.8725,44388200
63.41,65.12,63.15,64.97,51378000,0,1,63.41,65.12,63.15,64.97,51378000
65.06,65.56,62.21,62.76,68855600,0,1,65.06,65.56,62.21,62.76,68855600
66.3,66.57,65.12,65.29,28707100,0,1,66.3,66.57,65.12,65.29,28707100
66.855,67,65.76,66.29,25203200,0,1,66.855,67,65.76,66.29,25203200
68.04,68.3,65.79,66.45,41805900,0,1,68.04,68.3,65.79,66.45,41805900
67.58,68.44,67.39,68.06,33166100,0,1,67.58,68.44,67.39,68.06,33166100
67.46,67.92,67.13,67.29,27102800,0,1,67.46,67.92,67.13,67.29,27102800
67.31,67.7,66.84,67.6,46444300,0,1,67.31,67.7,66.84,67.6,46444300
68,68,66.9,67.13,47646700,0,1,68,68,66.9,67.13,47646700
65.58,67.48,65.57,67.44,44245500,0,1,65.58,67.48,65.57,67.44,44245500
65.36,67.17,65.27,65.72,57284100,0,1,65.36,67.17,65.27,65.72,57284100
64.32,65.66,64.22,65.37,34434000,0,1,64.32,65.66,64.22,65.37,34434000
64.46,64.81,63.35,64.5,46407900,0,1,64.46,64.81,63.35,64.5,46407900
65.46,65.5756,64.21,64.3415,34133800,0,1,65.46,65.5756,64.21,64.3415,34133800
64.49,65.75,64.05,65.6,35493200,0,1,64.49,65.75,64.05,65.6,35493200
64.1,64.88,63.93,64.4,27636500,0,1,64.1,64.88,63.93,64.4,27636500
